,date,open,high,low,close,volume,daily return,cumulative return
153,2023-05-23,83.6,84.65,82.35,83.0,32115656,-0.0071770334928229484,-0.0018039687312078057
154,2023-05-24,81.05,81.9,80.6,81.05,39045036,-0.02349397590361446,-0.02525556223692038
155,2023-05-25,80.0,80.3,77.6,78.65,75187196,-0.029611351017890142,-0.05411906193625893
156,2023-05-29,78.95,79.55,77.6,77.8,48515697,-0.010807374443738138,-0.06434155141310804
157,2023-05-30,78.9,79.35,77.55,78.8,40606239,0.01285347043701801,-0.052315093205050345
158,2023-05-31,77.95,77.95,75.8,77.9,177424030,-0.011421319796954155,-0.06313890559230217
159,2023-06-01,77.05,79.7,76.9,77.3,76088679,-0.007702182284980874,-0.07035478051713695
160,2023-06-02,80.75,82.85,80.1,82.5,69157566,0.06727037516170764,-0.007817197835236711
161,2023-06-05,82.8,83.35,81.75,82.75,34970258,0.003030303030302939,-0.004810583283222369
162,2023-06-06,83.0,84.2,81.8,82.35,32679498,-0.004833836858006091,-0.009621166566445516
163,2023-06-07,84.6,84.9,83.3,84.05,33719527,0.020643594414086364,0.010823812387252829
164,2023-06-08,83.4,83.9,82.05,83.35,30975757,-0.008328375966686563,0.002405291641612406
165,2023-06-09,83.8,84.35,83.0,83.9,32630311,0.006598680263947276,0.009019843656044246
166,2023-06-12,84.5,84.5,83.0,84.0,21072194,0.0011918951132299238,0.010222489476849894
167,2023-06-13,83.55,86.5,83.5,85.7,44562105,0.020238095238095166,0.030667468430547906
168,2023-06-14,85.9,86.45,84.45,85.15,36808428,-0.0064177362893815815,0.024052916416116066
169,2023-06-15,87.3,89.15,86.65,89.0,58981505,0.04521432765707578,0.07035478051713828
170,2023-06-16,90.6,92.7,89.5,91.6,176510302,0.02921348314606731,0.10162357185808824
171,2023-06-19,90.4,91.1,87.9,89.7,54103067,-0.020742358078602474,0.0787733012627787
172,2023-06-20,89.5,89.75,87.95,88.35,37315367,-0.015050167224080369,0.06253758268190057
173,2023-06-21,85.3,86.15,84.5,84.7,43362403,-0.04131295981890204,0.018641010222489873
174,2023-06-23,85.0,85.1,83.1,84.05,29149129,-0.007674144037780439,0.010823812387252385
175,2023-06-26,83.1,84.75,83.1,83.25,31955957,-0.009518143961927406,0.001202645820806314
176,2023-06-27,84.25,85.75,83.65,85.45,33586916,0.026426426426426453,0.027660853878533453
177,2023-06-28,84.65,84.95,83.55,84.35,36259869,-0.012873025160912932,0.014431749849669773
178,2023-06-29,83.35,83.95,81.6,82.2,36238490,-0.025489033787788884,-0.01142513529765421
179,2023-06-30,81.4,81.95,80.8,81.2,51987596,-0.012165450121654486,-0.02345159350571191
180,2023-07-03,82.0,84.0,82.0,83.55,27847744,0.02894088669950734,0.004810583283223702
181,2023-07-04,83.15,84.0,82.6,84.0,19606487,0.0053859964093356805,0.010222489476849672
182,2023-07-05,84.45,84.45,82.2,82.65,23226533,-0.016071428571428514,-0.006013229104028239
183,2023-07-06,81.75,83.7,80.5,81.5,33922544,-0.01391409558378709,-0.019843656043294633
184,2023-07-07,82.3,86.7,81.5,84.3,69003665,0.03435582822085892,0.01383042693926706
185,2023-07-10,88.95,89.0,86.0,87.0,67683238,0.03202846975088969,0.04630186410102288
186,2023-07-11,88.5,89.25,87.7,88.75,51083010,0.02011494252873569,0.06734816596512405
187,2023-07-12,89.9,90.95,89.05,89.85,47490900,0.012394366197183038,0.08057726999398751
188,2023-07-13,92.0,92.75,91.55,92.75,61069223,0.03227601558152493,0.11545399879735507
189,2023-07-14,95.0,95.0,92.0,92.95,48280964,0.0021563342318060563,0.11785929043896681
190,2023-07-18,91.45,91.5,89.55,89.7,44406679,-0.034965034965035,0.07877330126277915
191,2023-07-19,88.5,91.15,87.5,90.35,46154569,0.007246376811594013,0.08659049909801642
192,2023-07-20,90.4,92.15,89.2,89.5,27696550,-0.009407858328721597,0.07636800962116741
193,2023-07-21,89.5,91.4,89.5,91.3,32113785,0.020111731843575287,0.09801563439567129
194,2023-07-24,90.0,90.75,88.75,89.55,29727637,-0.0191675794085433,0.07696933253157012
195,2023-07-25,94.05,95.15,92.95,95.15,69490852,0.06253489670575108,0.1443174984966935
196,2023-07-26,93.0,94.2,92.65,93.85,38602996,-0.013662637940094702,0.1286831028262183
197,2023-07-27,94.85,95.7,94.35,95.45,42983693,0.017048481619605926,0.1479254359591109
198,2023-07-28,93.4,96.5,93.3,95.9,46062057,0.004714510214772094,0.15333734215273687
199,2023-07-31,99.0,99.75,96.8,97.5,74290881,0.016684045881126153,0.17257967528562923
200,2023-08-01,99.7,100.0,96.9,97.85,53949339,0.0035897435897436214,0.17678893565844955
201,2023-08-02,97.65,98.6,94.6,95.15,37885551,-0.0275932549821154,0.14431749849669373
202,2023-08-03,93.7,94.75,93.05,93.15,50021614,-0.021019442984760883,0.12026458208057833
203,2023-08-04,95.25,96.6,94.4,95.15,32949492,0.021470746108427363,0.14431749849669395
204,2023-08-07,94.35,96.05,93.6,95.6,22359341,0.004729374671571085,0.1497294046903197
205,2023-08-08,94.1,94.3,92.7,93.05,35528837,-0.026673640167363954,0.11906193625977246
206,2023-08-09,92.35,94.4,92.05,94.1,30298227,0.011284255776464303,0.1316897173782332
207,2023-08-10,93.8,94.7,92.35,94.3,34598900,0.002125398512221155,0.13409500901984495
208,2023-08-11,97.15,97.95,95.3,95.3,61924422,0.010604453870625585,0.14612146722790254
209,2023-08-14,92.3,93.35,91.45,92.8,41572767,-0.026232948583420734,0.11605532170775823
210,2023-08-15,91.1,92.7,90.85,91.2,27712822,-0.01724137931034475,0.09681298857486587
211,2023-08-16,90.0,90.65,88.9,89.25,42124798,-0.021381578947368474,0.07336139506915318
212,2023-08-17,86.6,90.6,86.2,90.1,55171505,0.00952380952380949,0.08358388454600219
213,2023-08-18,89.25,89.85,86.8,87.0,42258149,-0.03440621531631516,0.04630186410102333
214,2023-08-21,85.7,87.55,85.15,85.7,39147534,-0.014942528735632177,0.03066746843054835
215,2023-08-22,86.35,88.7,85.4,87.35,37262451,0.019253208868144522,0.05051112447384343
216,2023-08-23,86.6,88.2,86.1,87.3,32126401,-0.0005724098454492621,0.049909801563440714
217,2023-08-24,88.1,90.3,87.7,89.55,39372255,0.025773195876288568,0.07696933253157057
218,2023-08-25,87.8,88.5,87.3,87.5,23103924,-0.02289223897264092,0.05231509320505223
219,2023-08-28,91.85,91.9,88.7,88.9,30525112,0.016000000000000014,0.06915213469633308
