date,open,high,low,close,volume,daily return,cumulative return
2023-08-14,48.17,49.65,47.81,49.12,1565710,-0.002031694433157316,0.4054363376251797
2023-08-15,48.73,49.39,47.94,48.21,1242754,-0.018526058631921805,0.37939914163090216
2023-08-16,47.45,49.7,47.1696,49.14,2071682,0.019290603609209755,0.40600858369098813
2023-08-17,50.39,50.5,48.7666,49.08,1263350,-0.0012210012210012167,0.40429184549356334
2023-08-18,47.11,48.19,47.04,48.14,1322731,-0.019152404237978815,0.37739628040057327
2023-08-21,47.62,49.13,46.66,48.64,1841268,0.010386373078520972,0.3917024320457807
2023-08-22,50.0,50.18,47.88,48.37,1392573,-0.00555098684210531,0.3839771101573686
2023-08-23,48.4,49.25,48.0,48.8,1563225,0.00888980773206538,0.3962804005722471
2023-08-24,48.11,52.3,48.11,49.4,4168660,0.012295081967213184,0.41344778254649617
2023-08-25,50.3,52.6599,48.27,51.06,2337962,0.033603238866396934,0.4609442060085851
2023-08-28,52.87,55.2323,52.15,55.0,3598256,0.07716412064238143,0.5736766809728198
2023-08-29,56.73,60.88,56.175,60.01,5968619,0.09109090909090911,0.7170243204577984
2023-08-30,58.69,61.34,58.3,60.68,4580191,0.01116480586568902,0.7361945636623763
2023-08-31,60.0,61.45,59.42,59.6,2943297,-0.017798286090969007,0.7052932761087283
2023-09-01,61.0,66.0753,60.55,63.39,5270915,0.06359060402684569,0.8137339055794008
2023-09-05,61.81,63.505,60.9,62.72,2061078,-0.010569490455907937,0.7945636623748227
2023-09-06,63.26,65.5,63.1,64.19,2365627,0.0234375,0.8366237482117327
2023-09-07,61.21,61.94,59.23,60.0,2922533,-0.06527496494781115,0.7167381974248943
2023-09-08,59.13,60.18,56.79,57.95,2838553,-0.03416666666666657,0.6580829756795439
2023-09-11,59.73,60.48,58.06,58.75,3149465,0.01380500431406384,0.6809728183118757
2023-09-12,58.74,60.14,58.33,59.11,1168482,0.006127659574468147,0.6912732474964252
2023-09-13,58.5,59.7512,58.5,58.88,825380,-0.0038910505836575737,0.6846924177396299
2023-09-14,60.29,60.37,59.29,59.6,1058913,0.012228260869565188,0.7052932761087285
2023-09-15,59.63,59.84,58.32,59.15,701601,-0.007550335570469802,0.6924177396280418
2023-09-18,58.54,59.49,57.7,58.99,776297,-0.002704987320371832,0.6878397711015756
2023-09-19,58.99,60.08,58.42,58.88,844926,-0.0018647228343786626,0.6846924177396301
2023-09-20,58.91,60.26,58.78,59.48,2050289,0.010190217391304213,0.7018597997138789
2023-09-21,58.34,58.38,56.1,57.09,1521585,-0.04018157363819763,0.6334763948497875
2023-09-22,60.14,60.21,58.98,59.03,1925750,0.03398143282536337,0.6889842632331922
2023-09-25,57.63,59.5,57.58,58.06,1181428,-0.01643232254785698,0.6612303290414898
2023-09-26,57.44,59.64,57.25,57.5,1546403,-0.009645194626248799,0.6452074391988574
2023-09-27,58.17,58.2374,56.9,57.53,864745,0.0005217391304348507,0.6460658082975699
2023-09-28,57.3,58.68,56.96,57.96,1493159,0.007474361202850721,0.6583690987124484
2023-09-29,59.8,60.67,57.67,57.81,1122568,-0.0025879917184264967,0.6540772532188861
2023-10-02,57.77,58.42,56.4,57.11,827469,-0.012108631724615182,0.6340486409155957
2023-10-03,56.3,56.77,54.84,55.26,1527683,-0.032393626335142756,0.581115879828328
2023-10-04,54.58,55.11,53.86,54.47,1244574,-0.014296055012667397,0.5585121602289003
2023-10-05,54.21,54.26,52.17,53.41,1852975,-0.019460253350468193,0.5281831187410604
2023-10-06,53.41,57.8,53.41,57.37,2481080,0.07414341883542419,0.6414878397711037
2023-10-09,56.79,60.14,56.79,58.97,1810768,0.02788914066585324,0.6872675250357676
2023-10-10,60.2,63.39,59.565,62.76,3522903,0.0642699677802272,0.7957081545064402
2023-10-11,64.08,67.49,63.3,63.95,6072279,0.018961121733588326,0.829756795422034
2023-10-12,62.96,63.26,60.85,61.52,3412644,-0.03799843627834243,0.7602288984263257
2023-10-13,60.66,64.035,60.57,62.38,1567815,0.013979193758127506,0.7848354792560825
2023-10-16,61.55,63.565,59.95,62.09,1029602,-0.00464892593780053,0.7765379113018622
2023-10-17,61.8,64.12,61.56,62.37,1241002,0.004509582863585049,0.7845493562231782
2023-10-18,61.67,62.66,61.56,62.14,806298,-0.003687670354336925,0.7779685264663829
2023-10-19,61.68,62.51,57.65,58.43,3055593,-0.05970389443192792,0.6718168812589436
2023-10-20,57.89,58.25,56.881,57.78,1348095,-0.011124422385760724,0.6532188841201738
