date,open,high,low,close,volume,daily return,cumulative return
2023-04-18,99.02,99.17,95.1805,95.49,20672320,-0.009645301804604878,0.3258816995279097
2023-04-19,94.6,94.82,92.95,93.49,18985229,-0.020944601528955942,0.2981116356567628
2023-04-20,93.35,93.79,90.05,90.74,25533867,-0.029414910685634843,0.2599277978339358
2023-04-21,89.96,90.19,88.3,89.13,23097341,-0.01774300198368961,0.23757289641766266
2023-04-24,88.4,88.48,86.04,86.89,22757093,-0.02513182991136531,0.2064704248819782
2023-04-25,85.32,85.7,82.212,82.92,36441347,-0.045689952813902646,0.15134684809775156
2023-04-26,85.04,85.22,82.76,82.82,24983000,-0.001205981669078704,0.14995834490419413
2023-04-27,83.07,84.64,82.64,84.47,24506825,0.019922723979715062,0.17286864759789045
2023-04-28,84.18,85.08,83.87,84.69,18109260,0.0026044749615248275,0.17592335462371667
2023-05-01,84.15,85.28,83.7711,84.16,12909246,-0.006258117841539734,0.1685642876978628
2023-05-02,83.15,83.28,80.6538,81.53,20689482,-0.03125,0.13204665370730462
2023-05-03,81.305,82.0,80.49,81.48,17759399,-0.0006132711885195041,0.1313524021105259
2023-05-04,82.39,83.13,81.8,82.49,23773830,0.012395679921453073,0.14537628436545513
2023-05-05,82.75,83.38,82.03,83.22,17527620,0.008849557522123908,0.15551235767842386
2023-05-08,83.63,83.7,82.34,83.31,17392861,0.00108147080028842,0.1567620105526255
2023-05-09,80.545,82.66,80.15,82.22,13457351,-0.013083663425759284,0.14162732574285042
2023-05-10,82.14,84.5,81.77,82.95,16868062,0.008878618341036315,0.15176339905581915
2023-05-11,85.43,88.48,84.82,87.89,28104158,0.059553948161543024,0.2203554568175521
2023-05-12,86.71,86.71,84.76,85.34,19042794,-0.029013539651837505,0.18494862538183976
2023-05-15,87.13,88.4,85.8329,88.34,23691178,0.03515350363252878,0.22660372118856031
2023-05-16,87.11,89.3699,87.06,88.76,18177862,0.004754358161648264,0.23243543460150118
2023-05-17,88.46,91.43,88.01,90.68,27670688,0.02163136547994604,0.25909469591780243
2023-05-18,90.81,91.0,85.0,85.77,60258607,-0.054146449051610146,0.19091918911413663
2023-05-19,83.85,85.2,83.48,83.98,21571832,-0.020869767984143528,0.16606498194946018
2023-05-22,85.67,87.48,85.65,86.1,16951329,0.025244105739461675,0.19550124965287585
2023-05-23,84.16,84.975,82.7,82.88,19917788,-0.0373983739837398,0.1507914468203293
2023-05-24,82.165,82.6,80.88,81.21,17045795,-0.020149613899613894,0.12760344348792163
2023-05-25,80.59,80.71,78.12,78.78,21811561,-0.029922423346878335,0.09386281588447831
2023-05-26,79.9,81.5655,78.4,80.97,16419963,0.027798933739527687,0.12427103582338406
2023-05-30,80.12,80.7,78.17,78.67,21209566,-0.02840558231443746,0.09233546237156509
2023-05-31,79.58,79.665,77.77,79.55,16206283,0.011185966696326322,0.10455429047486953
2023-06-01,79.35,84.0,79.35,83.0,23217608,0.04336895034569466,0.1524576506525981
2023-06-02,85.08,86.03,84.14,84.27,17616090,0.015301204819277103,0.17009164121077647
2023-06-05,83.99,84.57,83.24,84.4,8204016,0.0015426604960246948,0.17189669536240104
2023-06-06,83.5,87.06,83.37,86.7,18451961,0.027251184834123254,0.20383226881422
2023-06-07,85.72,86.95,85.09,85.28,12886683,-0.016378316032295337,0.1841155234657057
2023-06-08,85.17,86.95,85.17,86.14,11280953,0.010084427767354631,0.196056650930299
2023-06-09,86.06,86.8377,85.065,85.5,12903414,-0.0074297654980264305,0.18717023049153192
2023-06-12,86.01,87.29,85.63,85.86,11575889,0.004210526315789442,0.19216884198833828
2023-06-13,87.96,89.22,87.25,87.51,16814142,0.019217330538085386,0.2150791446820346
2023-06-14,87.97,90.12,87.71,89.36,21519342,0.021140441092446505,0.24076645376284533
2023-06-15,91.46,92.77,90.6,92.2,26570478,0.03178155774395708,0.28019994445987395
2023-06-16,94.0,94.29,91.52,92.1,25087713,-0.0010845986984816536,0.2788114412663165
2023-06-20,89.83,90.2,87.32,87.93,23382865,-0.04527687296416927,0.22091085809497524
2023-06-21,87.38,89.16,86.62,86.77,15159909,-0.013192312066416578,0.20480422104970986
2023-06-22,86.78,87.315,85.32,86.89,10272698,0.001382966463063351,0.20647042488197886
2023-06-23,85.81,85.938,84.37,84.92,14907127,-0.02267234434342269,0.17911691196889912
2023-06-26,85.32,86.71,85.21,85.47,10808685,0.006476683937823857,0.18675367953346456
2023-06-27,86.82,87.615,86.715,87.13,13994520,0.019422019422019376,0.20980283254651644
2023-06-28,85.75,85.75,84.38,84.59,14113822,-0.029151842075060164,0.1745348514301599
2023-06-29,83.39,83.99,83.0,83.55,13362547,-0.01229459747015016,0.16009441821716353
2023-06-30,83.23,84.23,83.01,83.35,12174290,-0.002393776181927043,0.15731741183004866
2023-07-03,84.87,85.635,84.0,84.07,11514390,0.00863827234553094,0.1673146348236616
2023-07-05,83.98,84.69,82.82,84.3,11203853,0.002735815391935237,0.1705081921688434
2023-07-06,83.12,83.95,82.64,83.84,12943666,-0.005456702253855195,0.1641210774784796
2023-07-07,86.76,91.57,86.63,90.55,46992145,0.08003339694656475,0.2572896417661774
2023-07-10,90.05,92.04,89.6,90.56,25401783,0.00011043622308126722,0.2574284920855332
2023-07-11,91.02,92.32,89.01,91.79,20768841,0.013582155477031899,0.27450708136628865
2023-07-12,94.11,95.03,92.55,94.0,24161384,0.02407669680793112,0.305193001943906
2023-07-13,95.03,97.005,94.6,96.61,24021402,0.027765957446808542,0.3414329352957528
2023-07-14,95.22,96.09,94.24,94.56,18897112,-0.021219335472518308,0.3129686198278272
2023-07-17,92.25,93.55,91.04,93.41,17317289,-0.012161590524534693,0.2970008331019176
2023-07-18,91.54,92.21,90.15,91.2,20249720,-0.02365913713735135,0.2663149125243003
2023-07-19,93.57,94.71,92.09,92.09,17228055,0.009758771929824661,0.27867259094696073
2023-07-20,91.69,93.12,91.35,91.9,14752965,-0.0020631990444131,0.27603443487920165
2023-07-21,92.89,93.23,91.54,92.17,13899064,0.0029379760609358208,0.2797833935018066
2023-07-24,92.07,97.4686,91.3,96.35,33376076,0.04535098188130626,0.33782282699250366
2023-07-25,98.17,98.49,94.61,94.98,25827317,-0.014218993253762191,0.3188003332407683
2023-07-26,94.95,97.545,94.84,97.14,15833421,0.0227416298168035,0.3487920022216069
2023-07-27,97.75,97.99,95.1612,95.44,18685523,-0.01750051472102121,0.3251874479311321
2023-07-28,98.07,101.22,97.96,100.55,31956520,0.053541492036881744,0.3961399611219125
2023-07-31,99.79,102.5,99.72,102.16,17726466,0.016011934361014335,0.4184948625381857
2023-08-01,99.87,101.16,99.3,100.1,14418435,-0.02016444792482386,0.3898916967509043
2023-08-02,97.72,97.74,94.56,95.07,19452332,-0.05024975024975031,0.3200499861149697
2023-08-03,96.71,98.49,96.58,97.58,15462655,0.026401598821920835,0.35490141627325933
2023-08-04,97.735,98.49,96.69,96.9,13477295,-0.006968641114982521,0.34545959455706954
2023-08-07,97.78,97.8,95.03,96.56,13893855,-0.0035087719298245723,0.34073868369897453
2023-08-08,93.51,94.48,92.9218,94.22,13504738,-0.024233637116818585,0.30824770896973264
2023-08-09,96.025,96.3,94.08,94.85,18640070,0.006686478454680511,0.31699527908914393
2023-08-10,98.31,101.84,97.12,99.21,53193104,0.04596731681602528,0.3775340183282443
2023-08-11,97.34,97.65,94.34,95.72,25222754,-0.035177905453079306,0.3290752568730928
2023-08-14,94.24,94.45,92.53,93.46,17580971,-0.0236105307145843,0.29769508469869654
2023-08-15,93.0,93.01,90.7446,91.59,14756289,-0.020008559811684035,0.27173007497917423
2023-08-16,89.63,90.5,88.29,89.12,23292415,-0.026968009608035803,0.23743404609830776
2023-08-17,91.94,91.95,90.26,90.65,15732323,0.017167863554757634,0.25867814495973507
2023-08-18,87.78,88.36,86.86,88.03,20424821,-0.02890237175951471,0.22229936128853245
2023-08-21,87.6,88.82,87.22,88.57,14167291,0.006134272407133823,0.2297972785337421
2023-08-22,89.28,89.49,87.86,88.08,11611582,-0.0055323472959241116,0.22299361288531117
2023-08-23,88.37,90.59,88.31,89.84,12185729,0.019981834695731227,0.24743126909192048
2023-08-24,90.49,90.92,89.04,89.11,10684541,-0.008125556544968826,0.23729519577895175
2023-08-25,89.25,90.04,88.27,89.82,11382199,0.007967680395017274,0.24715356845320868
2023-08-28,91.5,92.77,91.29,92.24,14613754,0.026942774437764383,0.28075534573729644
2023-08-29,93.45,94.095,92.34,94.03,16927977,0.01940589765828271,0.3056095529019729
2023-08-30,92.55,94.25,92.47,93.65,13779899,-0.004041263426565966,0.30033324076645496
2023-08-31,92.98,93.36,92.16,92.9,13332433,-0.008008542445274935,0.2899194668147749
2023-09-01,94.55,96.68,94.52,95.01,17470363,0.022712594187298096,0.31921688419883476
2023-09-05,94.53,95.3921,94.07,94.65,10097585,-0.003789074834227968,0.3142182727020284
2023-09-06,94.15,95.8,94.13,94.45,10123603,-0.0021130480718436484,0.31144126631491376
2023-09-07,91.64,91.76,88.955,89.97,18667208,-0.0474325039703547,0.2492363232435446
2023-09-08,89.6,90.3,88.73,90.05,10343582,0.000889185283983629,0.2503471257983907
2023-09-11,89.73,90.35,87.71,88.71,15773514,-0.014880621876735223,0.23174118300472224
2023-09-12,88.19,89.96,88.18,88.3,10262471,-0.004621801375267687,0.22604831991113716
2023-09-13,87.94,88.29,87.382,87.64,10634898,-0.007474518686296672,0.21688419883365873
2023-09-14,88.55,88.6,87.44,88.0,8643075,0.004107713372889066,0.22188281033046509
2023-09-15,87.77,88.22,86.82,87.07,10147651,-0.010568181818181865,0.2089697306303817
